"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702080185-1551.txt",20070208,1551,1574,"Dan Neville","Fine Gael","Limerick West",0,0,7446,20.88,0.83,0,0,"asked the minister for agriculture and food when outstanding payments will be made under the single payment scheme for a person detail supplied in county limerick asked the minister for agriculture and food the position regarding an application for entitlement under the national reserve for a person detail supplied in county limerick who has been processed under c1",29,302277,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702130047-1751.txt",20070213,1751,1588,"Mary Upton","Labour Party","Dublin South Central",1,1,4520,10.27,0.62,0,0,"asked the minister for education and science if she will add new subjects for leaving certificate examination and if she will make a statement on the matter asked the minister for education and science if she will introduce leaving certificate curricular changes to commence in the 2007 to 2008 academic year when curriculum reform will take place in relation to the teaching and examination of languages and mathematics and if she will make a statement on the matter",29,302341,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702130108-1928.txt",20070213,1928,1612,"Jim Glennon","Fianna Fail","Dublin North",0,0,5892,13.41,0.67,1,1,"asked the minister for education and science when she expects a final area development plan for the north dublin east meath south louth area to be published and if she will make a statement on the matter asked the minister for education and science her plans to ensure the timely provision of extra school places in the rapidly developing areas of north dublin and if she will make a statement on the matter",29,302412,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702130349-1805.txt",20070213,1805,1617,"Paul Kehoe","Fine Gael","Wexford",0,0,7048,11.66,0.7,0,0,"asked the minister for education and science the average class sizes in both primary and post-primary schools in county wexford if she is satisfied with these current class sizes the measures she will take to address class sizes and if she will make a statement on the matter",29,302614,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702130368-1805.txt",20070213,1805,1617,"Paul Kehoe","Fine Gael","Wexford",0,0,7048,11.66,0.7,0,0,"asked the minister for education and science the position regarding a school details supplied in county wexford when an application will be made to wexford county council for planning the reason for the delay in the project at present and if she will make a statement on the matter",29,302633,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702150067-1766.txt",20070215,1766,1595,"Pat Breen","Fine Gael","Clare",0,0,4541,9.12,0.46,0,0,"asked the minister for health and children when a person details supplied in county clare will be taken off the waiting list for orthodontic services and receive treatment asked the minister for health and children when a person details supplied in county clare will be assessed for orthodontic treatment and if she will make a statement on the matter",29,302909,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702200154-133.txt",20070220,133,1457,"Joan Burton","Labour Party","Dublin West",1,0,3810,12.71,0.51,0,0,"asked the minister for finance the number of civil servants who have transferred to offices outside dublin under the decentralisation programme to date the percentage of those who had a previous transfer within a two year period of the decentralisation transfer the number of those people who transferred from a non-dublin office to a dublin office in the initial transfer the average time spent in the dublin office and if he will make a statement on the matter",29,303085,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702200161-656.txt",20070220,656,1489,"Kathleen Lynch","Labour Party","Cork North Central",1,0,5313,11.77,0.71,0,0,"asked the minister for finance if he will provide a breakdown of spending under the national development plan 2002 to 2006 in the south and east region on a project and county basis and if he will make a statement on the matter",29,303094,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702200167-1767.txt",20070220,1767,1593,"Dan Boyle","Green Party","Cork South Central",0,0,4952,8.96,0.54,0,0,"asked the minister for health and children the reason an eocp grant has been withheld from a group details supplied in county cork and if this grant will be restored",29,303100,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702200168-1824.txt",20070220,1824,1623,"Arthur Morgan","Sinn Fein","Louth",0,0,7121,14.95,0.75,0,0,"asked the minister for health and children the discussions she has had with the health service executive regarding impending industrial action by the irish nurses organisation the psychiatric nurses association and by impact workers in the health services and if she will make a statement on the matter",29,303101,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0631200702200298-1766.txt",20070220,1766,1595,"Pat Breen","Fine Gael","Clare",0,0,4541,9.12,0.46,0,0,"asked the minister for agriculture and food the number of farmers in county clare who were applicants for the single payment scheme national reserve in 2005 the number who were successful and the number who are awaiting for their applications to be processed when her department proposes to process these applications which are 21 months lodged with her department and if she will make a statement on the matter",29,303225,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0632200702270075-355.txt",20070227,355,916,"Bernard Durkan","Fine Gael","Kildare North",0,0,5786,17.54,0.7,0,0,"asked the minister for the environment heritage and local government the extent to which he has received information from the various local authorities throughout the country indicating a serious threat of pollution to rivers streams and waterways from overloaded or defunct sewage treatment plants when he first became aware of such problems if the local authorities in question have sought funding or approval for the relevant waste water schemes to proceed if he has responded positively in each and every case having particular regard to the need to avert any threat of pollution through the provision of modern and efficient treatment systems and avoid eu pollution penalties and if he will make a statement on the matter asked the minister for the environment heritage and local government the number of requests from the various local authorities on a county basis for capital funding for the provision of new or the upgrading or extension of existing sewerage treatment works in each of the past five years if he operates a waiting list in respect of such applications if he or his department have drawn up a list of priorities in this regard if any of the applications he received from kildare county council or the other local authorities in the county have to date been prioritised or are expected to in the near future the reason for the delay in meeting these requirements in view of the imminent threat of pollution to the river liffey and its tributaries and if he will make a statement on the matter asked the minister for the environment heritage and local government the number of applications from the various local authorities for the augmentation improvement or upgrading of sewerage treatment plants or the provision of new treatment plants on a county basis throughout the country the length of time such projects have been awaiting his approval when approval will issue and the relevant works will commence with a view to alleviating pollution of lakes rivers and waterways in line with urgent requirements and if he will make a statement on the matter",29,303592,10,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0632200702270288-1821.txt",20070227,1821,1619,"Tom McEllistrim","Fianna Fail","Kerry North",0,1,7884,20.13,0.8,1,1,"asked the minister for agriculture and food the reason a person details supplied has not been granted their single farm payment and if she will make a statement on the matter",29,303775,10,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/29/xml/speech/raw_speech-D0632200702270362-1772.txt",20070227,1772,1600,"Jerry Cowley","Independent","Mayo",0,0,8709,13.72,0.82,0,0,"asked the minister for the environment heritage and local government the reason a local authority would grant full planning permission for a single-unit single-storey dwelling and then in the schedule of conditions state the proposed house type shall be redesigned and if he will make a statement on the matter",29,303844,10,0,"not"
